3	0.028	1
1	0.281	0
5	0.621	0
3	0.345	0
4	0.391	1
3	0.888	0
3	0.802	0
2	0.51	0
2	0.997	0
5	0.492	0
2	0.974	0
5	0.122	1
5	0.739	0
3	0.114	1
5	0.665	0
1	0.642	0
1	0.192	1
4	0.719	1
3	0.631	0
1	0.639	0
5	0.684	1
4	0.513	0
1	0.423	0
4	0.525	1
1	0.004	1
1	0.576	1
1	0.446	1
2	0.346	1
2	0.385	1
3	0.824	0
4	0.501	1
2	0.674	1
5	0.207	1
2	0.503	1
3	0.415	1
4	0.014	1
2	0.028	1
2	0.425	0
2	0.187	1
4	0.914	0
1	0.258	1
3	0.612	1
3	0.054	1
2	0.962	0
2	0.807	1
3	0.701	0
3	0.297	1
1	0.628	0
1	0.642	1
4	0.322	1
4	0.967	0
2	0.459	1
3	0.124	0
3	0.138	0
1	0.423	1
5	0.949	0
3	0.718	1
5	0.626	0
4	0.853	0
1	0.328	1
3	0.096	1
2	0.704	1
3	0.734	0
5	0.694	1
3	0.069	1
1	0.798	0
1	0.188	1
3	0.528	1
4	0.476	0
3	0.966	0
3	0.728	0
2	0.772	0
2	0.302	1
3	0.059	1
4	0.958	0
4	0.411	0
5	0.719	1
3	0.771	0
1	0.719	0
4	0.463	0
5	0.209	1
5	0.079	0
1	0.046	1
4	0.595	0
3	0.738	0
5	0.602	1
4	0.694	0
5	0.679	0
4	0.92	1
5	0.638	0
1	0.406	1
2	0.877	0
1	0.789	1
2	0.411	1
1	0.925	0
3	0.724	1
3	0.698	0
2	0.14	1
4	0.356	0
4	0.491	1
2	0.301	1
3	0.799	1
5	0.129	1
5	0.959	0
3	0.979	0
1	0.979	0
1	0.339	1
1	0.738	0
5	0.686	0
1	0.966	0
2	0.668	0
5	0.06	1
5	0.419	1
1	0.275	1
4	0.171	1
3	0.58	1
1	0.246	0
3	0.33	1
5	0.487	0
3	0.888	0
4	0.251	1
1	0.046	1
1	0.474	1
4	0.711	1
1	0.532	1
2	0.477	1
4	0.101	1
2	0.176	0
4	0.758	1
5	0.152	1
3	0.787	1
1	0.969	0
3	0.012	1
3	0.32	1
2	0.751	1
3	0.833	0
2	0.76	0
2	0.818	1
4	0.828	0
4	0.856	0
5	0.915	1
2	0.612	1
2	0.386	1
2	0.662	1
4	0.283	1
1	0.363	1
3	0.776	0
1	0.706	1
2	0.455	1
3	0.376	1
1	0.086	1
5	0.222	1
4	0.537	1
3	0.137	1
4	0.454	0
4	0.074	1
1	0.977	0
4	0.899	1
1	0.608	0
3	0.459	1
2	0.47	1
2	0.526	0
1	0.902	1
2	0.185	1
4	0.073	1
1	0.38	1
3	0.098	1
4	0.959	0
2	0.566	0
1	0.693	0
5	0.206	0
1	0.899	0
3	0.798	0
2	0.273	1
2	0.571	0
4	0.885	0
1	0.674	1
4	0.571	1
5	0.037	1
1	0.134	1
4	0.038	1
3	0.459	1
4	0.342	0
4	0.51	1
3	0.995	0
2	0.405	1
1	0.583	0
3	0.812	1
1	0.104	1
4	0.122	1
5	0.465	1
4	0.51	1
3	0.377	1
5	0.777	1
4	0.395	0
3	0.387	1
5	0.599	0
2	0.371	0
5	0.277	0
3	0.162	1
3	0.272	1
3	0.319	0
3	0.782	0
1	0.015	1
4	0.302	1
5	0.978	0
1	0.389	1
1	0.79	0
5	0.247	1
2	0.84	0
3	0.063	1
3	0.271	1
5	0.453	0
4	0.646	1
5	0.631	0
3	0.374	1
4	0.424	0
2	0.213	0
5	0.276	1
5	0.288	1
1	0.501	0
3	0.795	0
3	0.129	1
2	0.281	1
1	0.014	1
3	0.875	0
1	0.417	0
1	0.058	1
2	0.703	0
2	0.093	1
3	0.378	1
4	0.034	1
1	0.777	0
1	0.677	1
5	0.562	0
3	0.327	1
1	0.0	1
3	0.497	1
3	0.356	1
4	0.97	0
2	0.544	1
4	0.449	0
1	0.799	0
4	0.413	1
3	0.082	1
2	0.893	0
4	0.905	0
4	0.188	1
3	0.053	1
4	0.025	1
5	0.999	1
3	0.388	1
1	0.536	1
1	0.373	0
2	0.375	0
2	0.061	1
2	0.487	0
2	0.28	1
2	0.19	1
1	0.143	1
4	0.302	1
5	0.797	0
5	0.006	1
2	0.09	1
3	0.601	1
1	0.199	1
3	0.956	1
3	0.22	1
4	0.559	0
5	0.112	1
3	0.606	1
5	0.159	1
1	0.332	0
1	0.331	0
4	0.127	1
5	0.175	1
4	0.373	1
1	0.178	1
3	0.784	0
1	0.649	0
1	0.315	1
1	0.015	1
1	0.61	1
4	0.682	0
5	0.986	0
2	0.674	0
1	0.051	1
1	0.941	0
1	0.565	0
1	0.71	1
1	0.643	0
2	0.375	1
2	0.253	0
4	0.916	1
1	0.786	0
1	0.17	1
3	0.329	1
4	0.528	0
3	0.301	1
4	0.605	1
1	0.645	0
5	0.293	0
1	0.37	1
3	0.302	1
3	0.706	1
5	0.375	1
5	0.372	0
5	0.054	1
1	0.416	1
5	0.212	1
2	0.984	0
1	0.888	0
1	0.857	0
4	0.7	0
5	0.861	1
3	0.059	1
2	0.568	0
3	0.982	0
5	0.815	0
4	0.32	1
5	0.484	1
4	0.485	0
2	0.305	1
4	0.935	0
4	0.558	0
2	0.866	0
2	0.327	1
3	0.438	0
3	0.941	1
4	0.747	1
5	0.464	1
4	0.384	1
5	0.975	0
4	0.713	0
1	0.979	0
2	0.958	0
1	0.116	1
2	0.007	1
4	0.954	1
3	0.39	1
5	0.258	1
3	0.724	1
3	0.231	1
2	0.234	1
2	0.546	1
2	0.038	1
1	0.808	0
3	0.311	1
1	0.843	1
2	0.128	1
1	0.214	0
2	0.375	1
5	0.585	1
2	0.453	0
5	0.137	1
4	0.94	0
1	0.813	0
5	0.521	1
3	0.066	1
3	0.348	1
4	0.389	1
5	0.597	1
5	0.284	0
5	0.867	0
5	0.682	0
2	0.622	0
2	0.375	1
5	0.948	1
5	0.504	0
2	0.835	1
5	0.197	1
2	0.643	1
2	0.988	0
3	0.617	0
3	0.506	0
4	0.257	1
5	0.506	0
1	0.828	1
4	0.346	1
5	0.13	1
3	0.868	0
5	0.96	0
5	0.407	1
1	0.042	1
3	0.528	1
4	0.705	0
2	0.038	1
5	0.343	0
2	0.423	1
5	0.035	1
1	0.801	0
2	0.903	0
3	0.446	0
5	0.441	0
5	0.566	1
4	0.549	1
4	0.93	0
3	0.778	1
2	0.237	1
4	0.509	1
3	0.747	0
4	0.636	0
3	0.304	1
3	0.809	1
1	0.825	0
1	0.723	1
5	0.884	0
3	0.546	0
2	0.253	0
1	0.189	0
3	0.514	1
3	0.993	0
1	0.167	0
2	0.774	0
4	0.59	0
2	0.277	1
3	0.288	1
1	0.935	0
5	0.702	1
2	0.631	1
4	0.704	1
3	0.409	1
5	0.864	1
4	0.326	1
2	0.384	1
5	0.906	0
5	0.961	0
5	0.185	0
4	0.8	0
1	0.779	0
4	0.088	0
1	0.262	1
4	0.536	1
3	0.454	1
1	0.247	1
4	0.411	1
4	0.101	1
1	0.907	0
5	0.585	1
5	0.133	1
2	0.345	1
3	0.277	1
2	0.05	1
3	0.576	0
5	0.002	1
1	0.406	1
1	0.358	1
2	0.539	0
1	0.702	0
3	0.469	0
5	0.892	0
3	0.601	0
1	0.969	0
3	0.42	0
4	0.525	1
2	0.063	1
5	0.25	1
3	0.104	1
2	0.663	0
5	0.849	0
1	0.55	0
3	0.039	1
3	0.569	0
3	0.997	0
3	0.47	1
5	0.473	1
5	0.362	1
2	0.59	0
2	0.901	1
1	0.462	1
3	0.156	0
4	0.958	1
5	0.019	1
3	0.526	0
2	0.433	1
2	0.346	0
1	0.853	0
3	0.223	1
4	0.879	1
2	0.165	1
4	0.935	0
4	0.96	0
5	0.712	0
3	0.09	1
2	0.244	1
4	0.527	1
4	0.04	1
1	0.194	1
4	0.58	1
2	0.301	1
5	0.018	1
5	0.306	0
5	0.089	1
4	0.417	0
2	0.273	0
4	0.196	1
4	0.42	1
5	0.623	1
5	0.414	1
3	0.512	0
5	0.473	1
4	0.733	0
1	0.726	0
3	0.165	1
1	0.264	0
4	0.243	1
2	0.387	0
3	0.75	0
2	0.697	1
5	0.729	0
2	0.854	1
1	0.488	0
3	0.896	1
5	0.607	1
1	0.66	1
2	0.078	1
3	0.507	1
3	0.404	1
5	0.614	0
5	0.742	0
3	0.997	0
1	0.907	0
5	0.276	1
1	0.318	0
4	0.544	0
2	0.375	0
2	0.793	1
4	0.498	1
3	0.617	0
5	0.353	0
4	0.532	0
3	0.811	1
1	0.658	0
4	0.845	1
3	0.632	1
1	0.994	0
1	0.181	1
4	0.592	0
3	0.451	1
2	0.17	1
4	0.708	0
5	0.082	1
2	0.582	1
1	0.581	0
4	0.858	0
5	0.602	1
1	0.087	1
3	0.246	1
1	0.802	1
4	0.459	1
2	0.317	1
2	0.111	1
2	0.325	0
4	0.913	0
4	0.834	0
1	0.874	1
3	0.836	1
3	0.742	1
3	0.522	1
4	0.462	0
5	0.901	0
2	0.661	1
1	0.109	1
2	0.22	1
1	0.421	1
1	0.534	1
5	0.077	1
4	0.912	1
3	0.778	0
3	0.346	0
3	0.43	1
5	0.58	1
1	0.527	0
2	0.084	1
4	0.858	0
2	0.768	0
4	0.747	0
2	0.097	1
5	0.331	1
3	0.373	1
1	0.417	1
5	0.014	1
2	0.209	1
3	0.948	0
4	0.445	1
5	0.225	1
1	0.258	0
1	0.169	1
5	0.587	0
2	0.12	1
4	0.308	1
1	0.077	1
5	0.253	1
3	0.513	1
5	0.313	1
1	0.713	0
4	0.126	1
4	0.856	1
1	0.78	1
5	0.169	1
5	0.684	0
2	0.104	1
4	0.62	0
2	0.273	1
4	0.9	0
5	0.378	1
5	0.86	0
3	0.13	1
1	0.685	0
1	0.69	1
5	0.849	1
4	0.342	0
5	0.661	0
1	0.466	0
1	0.449	0
1	0.194	1
3	0.77	1
2	0.059	1
5	0.483	0
3	0.961	0
3	0.441	1
5	0.171	1
4	0.692	0
2	0.022	1
2	0.332	1
4	0.653	0
5	0.734	1
1	0.598	1
2	0.005	1
5	0.321	1
2	0.324	1
1	0.654	1
3	0.074	1
3	0.636	1
5	0.518	1
3	0.755	0
2	0.071	1
2	0.718	1
3	0.344	0
2	0.124	1
3	0.523	1
3	0.542	1
2	0.985	0
1	0.844	0
5	0.646	0
4	0.363	1
3	0.146	0
5	0.734	0
2	0.619	0
3	0.952	0
5	0.492	0
2	0.907	0
4	0.411	0
1	0.676	0
4	0.773	0
2	0.117	1
2	0.25	1
5	0.45	0
3	0.228	1
1	0.36	1
3	0.718	0
3	0.209	1
5	0.552	1
2	0.065	1
3	0.665	0
5	0.129	1
3	0.503	0
2	0.951	0
5	0.804	1
5	0.568	0
3	0.749	1
5	0.689	0
3	0.831	0
3	0.021	1
1	0.228	1
3	0.066	1
4	0.268	0
2	0.117	1
3	0.49	0
1	0.095	1
5	0.25	1
5	0.813	0
1	0.128	1
5	0.264	0
5	0.166	1
5	0.415	1
1	0.64	1
4	0.394	0
5	0.892	1
5	0.15	1
4	0.08	1
3	0.445	1
1	0.44	1
4	0.876	1
2	0.285	0
4	0.193	1
4	0.076	1
5	0.808	0
3	0.744	0
1	0.121	1
1	0.759	0
2	0.525	0
4	0.217	0
4	0.854	1
2	0.461	1
5	0.202	1
1	0.497	1
1	0.835	1
2	0.695	1
4	0.969	0
3	0.527	0
2	0.664	0
3	0.481	0
4	0.585	0
2	0.792	0
2	0.676	0
1	0.243	1
3	0.264	0
5	0.657	0
4	0.28	1
2	0.032	1
2	0.082	1
3	0.632	1
3	0.56	1
5	0.532	1
5	0.322	1
4	0.613	0
5	0.042	1
2	0.768	0
1	0.513	1
5	0.271	1
2	0.791	1
1	0.261	1
1	0.098	1
2	0.945	0
2	0.084	1
3	0.339	1
3	0.228	1
1	0.409	1
1	0.218	0
5	0.757	0
2	0.783	0
2	0.571	1
2	0.793	1
2	0.67	0
3	0.63	1
1	0.666	0
4	0.367	1
4	0.813	1
1	0.642	1
3	0.774	1
2	0.764	0
5	0.936	0
2	0.553	0
2	0.998	0
4	0.227	1
3	0.459	1
5	0.844	0
4	0.137	1
2	0.357	0
4	0.497	1
1	0.184	1
4	0.442	1
1	0.001	1
2	0.009	1
3	0.448	0
5	0.318	0
3	0.725	0
2	0.569	1
3	0.254	1
2	0.601	0
5	0.93	1
5	0.825	0
1	0.36	0
3	0.328	0
5	0.298	1
4	0.071	0
5	0.395	0
4	0.609	1
1	0.04	1
2	0.179	0
1	0.401	0
1	0.765	0
4	0.586	1
3	0.547	0
5	0.075	1
1	0.115	1
1	0.932	1
2	0.9	0
3	0.622	1
1	0.867	1
1	0.884	1
4	0.491	0
1	0.527	1
3	0.437	0
5	0.664	0
4	0.604	1
3	0.609	1
1	0.143	1
3	0.319	0
2	0.229	1
2	0.169	0
2	0.802	0
5	0.096	1
3	0.907	0
1	0.582	0
2	0.003	1
2	0.069	1
1	0.075	1
3	0.235	1
1	0.295	1
4	0.108	1
4	0.583	1
2	0.16	1
2	0.875	0
3	0.08	1
4	0.689	0
4	0.858	0
5	0.597	0
4	0.528	1
2	0.035	1
2	0.883	0
1	0.568	1
2	0.262	1
3	0.679	0
5	0.007	1
5	0.829	0
2	0.256	0
2	0.66	0
4	0.757	0
3	0.741	1
1	0.747	1
4	0.583	1
5	0.994	0
1	0.974	0
4	0.974	1
5	0.061	1
3	0.346	1
1	0.489	1
2	0.373	0
3	0.918	0
5	0.636	0
2	0.168	1
2	0.9	0
5	0.506	0
1	0.186	1
1	0.119	1
2	0.447	0
2	0.68	1
1	0.96	0
5	0.3	0
1	0.757	0
2	0.009	1
4	0.323	1
5	0.406	1
5	0.272	1
1	0.256	1
3	0.348	1
4	0.162	1
5	0.813	1
5	0.86	1
1	0.723	1
5	0.963	0
1	0.837	0
1	0.137	1
2	0.676	0
3	0.83	0
1	0.09	1
1	0.202	1
5	0.808	1
2	0.766	0
4	0.239	1
2	0.84	1
3	0.022	1
3	0.156	1
5	0.302	1
3	0.699	0
2	0.955	0
2	0.181	0
3	0.191	1
2	0.322	1
2	0.997	0
3	0.177	1
3	0.428	1
4	0.599	1
3	0.22	0
1	0.623	1
5	0.254	0
2	0.24	1
1	0.36	1
4	0.757	0
3	0.478	1
3	0.451	0
3	0.383	0
1	0.924	0
3	0.672	0
5	0.461	0
5	0.994	0
1	0.88	0
1	0.032	1
5	0.018	1
3	0.074	1
4	0.888	1
5	0.529	1
3	0.599	1
3	0.307	1
3	0.363	0
3	0.207	1
5	0.551	0
4	0.582	0
1	0.07	1
3	0.698	1
1	0.492	0
2	0.301	1
5	0.328	1
1	0.482	1
1	0.929	1
1	0.182	1
4	0.495	0
1	0.552	1
2	0.099	1
5	0.651	0
2	0.823	0
3	0.969	1
4	0.093	1
4	0.425	0
3	0.543	0
4	0.354	1
4	0.946	0
3	0.215	1
2	0.568	0
3	0.294	1
3	0.712	0
4	0.818	1
1	0.057	1
5	0.285	1
4	0.754	0
1	0.208	1
2	0.259	1
2	0.07	1
2	0.298	0
4	0.781	0
4	0.195	1
2	0.865	0
1	0.998	0
1	0.283	1
1	0.446	1
1	0.296	1
2	0.483	1
1	0.657	1
2	0.543	0
4	0.974	0
3	0.107	0
3	0.429	0
3	0.44	0
4	0.941	0
5	0.97	0
3	0.967	0
3	0.578	1
4	0.971	0
3	0.803	0
3	0.924	0
1	0.705	0
2	0.033	1
5	0.394	0
3	0.498	0
2	0.107	1
2	0.382	0
3	0.657	0
4	0.205	1
4	0.255	0
4	0.669	0
2	0.437	1
4	0.043	1
3	0.381	0
4	0.856	0
1	0.368	1
2	0.585	0
3	0.553	1
3	0.861	0
5	0.094	1
1	0.829	0
1	0.003	1
4	0.176	1
4	0.963	0
5	0.473	1
5	0.663	1
2	0.963	0
1	0.869	0
2	0.175	0
5	0.218	0
3	0.091	1
2	0.843	0
3	0.119	1
1	0.788	0
2	0.566	0
4	0.579	0
3	0.28	1
3	0.281	0
1	0.021	1
2	0.802	0
3	0.598	0
1	0.42	0
1	0.885	0
5	0.303	0
1	0.233	1
4	0.722	0
2	0.553	1
2	0.74	1
4	0.324	0
3	0.895	0
4	0.86	1
1	0.678	0
3	0.617	1
2	0.516	1
2	0.735	1
3	0.463	1
4	0.376	1
5	0.922	0
4	0.708	1
5	0.857	0
1	0.35	1
3	0.562	1
4	0.152	1
2	0.889	1
3	0.986	0
3	0.778	0
1	0.578	0
1	0.787	1
1	0.09	1
2	0.942	0
3	0.998	0
5	0.496	0
4	0.683	1
4	0.032	1
4	0.094	1
1	0.11	1
2	0.718	0
1	0.652	0
3	0.966	1
1	0.809	0
2	0.128	1
4	0.959	0
2	0.126	1
1	0.089	1
3	0.915	1
2	0.743	1
4	0.519	1
1	0.358	1
2	0.59	1
4	0.439	1
4	0.388	1
4	0.19	1
2	0.902	0
1	0.7	0
1	0.795	0
5	0.893	0
5	0.008	1
3	0.464	1
2	0.502	1
1	0.06	1
4	0.208	0
5	0.571	1
5	0.942	0
3	0.835	0
2	0.62	0
5	0.781	0
5	0.863	1
5	0.352	1
2	0.969	0
4	0.538	0
2	0.447	1
4	0.984	1
3	0.963	0
1	0.689	0
3	0.146	1
3	0.026	1
5	0.377	1
3	0.442	1
4	0.011	1
2	0.656	0
5	0.96	1
1	0.926	0
5	0.5	1
5	0.655	1
3	0.581	0
5	0.79	1
4	0.367	0
4	0.387	1
2	0.131	1
4	0.127	1
5	0.938	0
2	0.014	1
1	0.781	1
4	0.999	0
3	0.557	1
2	0.432	1
3	0.843	0
5	0.391	1
2	0.197	1
4	0.488	0
3	0.067	1
3	0.148	1
1	0.362	1
2	0.571	1
2	0.788	1
3	0.539	1
4	0.009	1
2	0.024	1
2	0.903	1
2	0.356	1
3	0.154	1
2	0.92	1
5	0.731	0
3	0.38	0
2	0.569	1
1	0.876	0
1	0.702	1
2	0.669	0
1	0.173	1
5	0.056	1
2	0.175	1
5	0.096	1
1	0.468	1
5	0.462	1
2	0.415	1
2	0.533	0
4	0.565	1
5	0.147	1
5	0.112	1
3	0.69	0
2	0.707	0
3	0.619	1
3	0.684	1
2	0.196	1
4	0.828	1
1	0.489	0
3	0.903	0
3	0.464	1
1	0.112	1
2	0.416	1
2	0.155	1
4	0.603	0
1	0.23	1
1	0.154	0
5	0.151	1
3	0.815	0
3	0.278	1
5	0.681	0
3	0.777	1
4	0.743	0
4	0.157	1
2	0.311	1
3	0.026	1
1	0.962	0
3	0.861	0
4	0.807	0
5	0.83	1
3	0.94	1
1	0.782	0
4	0.656	0
1	0.513	0
3	0.327	1
5	0.315	1
1	0.065	1
4	0.145	1
4	0.61	1
1	0.671	0
2	0.987	0
2	0.142	1
5	0.113	1
3	0.219	0
2	0.223	1
3	0.751	1
1	0.372	0
5	0.956	0
2	0.597	0
1	0.034	1
4	0.963	0
3	0.492	1
1	0.647	0
1	0.469	1
4	0.527	0
4	0.914	1
4	0.695	0
4	0.762	0
2	0.751	0
3	0.473	1
2	0.505	1
3	0.651	1
4	0.806	1
2	0.402	1
5	0.469	0
5	0.533	1
5	0.991	0
5	0.321	0
3	0.966	0
3	0.975	0
1	0.183	1
3	0.312	1
4	0.938	1
5	0.43	1
2	0.646	0
3	0.36	0
1	0.157	1
3	0.81	0
4	0.241	1
3	0.765	1
2	0.513	1
5	0.228	1
2	0.724	0
1	0.644	1
5	0.25	1
4	0.856	0
2	0.23	1
2	0.272	0
1	0.625	0
5	0.742	1
3	0.931	0
3	0.962	0
3	0.956	0
1	0.086	1
2	0.404	1
2	0.768	0
4	0.184	1
2	0.387	0
5	0.11	1
3	0.852	0
1	0.3	1
5	0.1	1
4	0.746	0
2	0.293	0
1	0.582	1
3	0.817	0
1	0.926	0
1	0.743	0
4	0.873	0
5	0.945	0
2	0.837	0
3	0.671	1
5	0.119	1
2	0.654	1
3	0.085	1
5	0.207	1
5	0.902	0
5	0.288	1
5	0.115	1
3	0.03	1
2	0.168	1
4	0.172	0
5	0.378	1
4	0.689	1
5	0.924	0
4	0.416	1
3	0.399	0
4	0.625	0
3	0.48	1
4	0.94	0
2	0.581	0
4	0.467	0
2	0.073	1
2	0.086	1
2	0.602	1
1	0.895	0
5	0.727	0
4	0.57	1
1	0.688	0
2	0.245	1
5	0.177	1
3	0.232	1
1	0.064	0
1	0.994	1
1	0.439	1
4	0.024	1
4	0.413	1
2	0.012	1
5	0.005	1
2	0.449	1
5	0.604	0
2	0.292	1
2	0.322	1
5	0.255	1
4	0.324	1
1	0.455	1
2	0.515	0
3	0.709	1
4	0.762	1
5	0.943	0
5	0.378	1
3	0.836	0
4	0.787	0
1	0.174	1
2	0.156	1
4	0.697	1
1	0.071	1
3	0.102	1
3	0.746	0
2	0.594	1
5	0.487	1
1	0.115	1
5	0.842	1
1	0.557	1
4	0.977	1
2	0.352	0
2	0.817	0
3	0.591	0
1	0.954	0
3	0.094	1
5	0.418	1
5	0.115	1
3	0.491	0
2	0.109	1
5	0.073	1
3	0.846	0
2	0.232	0
4	0.227	1
1	0.223	1
3	0.945	1
5	0.518	1
5	0.57	0
4	0.402	0
2	0.88	1
5	0.856	0
1	0.057	0
5	0.667	0
2	0.652	0
3	0.12	1
5	0.009	1
3	0.264	1
3	0.454	1
5	0.009	1
5	0.38	0
5	0.638	1
4	0.39	1
4	0.053	1
3	0.955	0
2	0.218	0
2	0.87	0
1	0.571	1
3	0.475	1
5	0.213	1
2	0.31	0
5	0.322	1
2	0.448	1
4	0.887	1
2	0.521	1
2	0.246	1
4	0.892	0
1	0.359	0
1	0.359	1
1	0.278	1
5	0.602	0
2	0.297	0
2	0.689	0
1	0.743	0
2	0.485	0
1	0.916	0
1	0.721	0
4	0.009	1
3	0.04	1
4	0.343	0
3	0.943	0
3	0.395	0
5	0.883	0
2	0.226	1
3	0.97	0
5	0.151	1
2	0.321	1
4	0.722	0
2	0.975	0
1	0.832	0
2	0.204	1
5	0.761	1
3	0.675	0
4	0.178	1
3	0.332	1
5	0.659	1
1	0.456	1
1	0.407	1
2	0.193	1
3	0.28	1
1	0.16	0
3	0.74	0
3	0.614	0
4	0.151	1
5	0.322	1
5	0.642	0
1	0.537	1
5	0.861	0
1	0.741	1
1	0.594	1
4	0.83	0
4	0.926	0
2	0.762	1
2	0.03	1
3	0.809	0
5	0.168	1
4	0.16	0
1	0.627	1
1	0.357	1
5	0.533	0
5	0.989	0
4	0.054	1
5	0.219	1
4	0.999	0
3	0.37	1
5	0.885	1
2	0.75	1
2	0.187	1
5	0.325	0
3	0.326	0
2	0.475	1
2	0.557	0
4	0.656	0
1	0.634	1
1	0.253	1
4	0.474	1
3	0.94	0
5	0.172	1
4	0.098	1
4	0.433	0
2	0.708	0
3	0.059	1
3	0.234	1
2	0.972	1
5	0.652	1
3	0.588	0
4	0.491	1
2	0.924	0
4	0.354	1
3	0.694	1
5	0.218	0
5	0.707	0
4	0.996	0
2	0.272	1
5	0.526	0
1	0.952	0
3	0.062	1
1	0.696	1
5	0.124	0
5	0.211	1
2	0.386	1
4	0.704	0
2	0.194	1
4	0.487	1
2	0.053	1
4	0.376	1
4	0.991	0
3	0.54	0
3	0.126	1
1	0.886	0
2	0.334	1
5	0.905	0
4	0.434	0
4	0.135	1
1	0.637	0
1	0.863	0
1	0.189	1
4	0.131	1
1	0.92	0
4	0.016	1
1	0.323	1
3	0.833	0
3	0.74	0
5	0.326	1
3	0.084	1
5	0.424	1
4	0.779	0
5	0.86	1
4	0.232	0
2	0.368	0
1	0.641	1
4	0.571	1
3	0.232	0
2	0.243	1
4	0.702	1
1	0.01	1
5	0.904	1
5	0.446	0
2	0.702	1
2	0.469	1
2	0.234	1
2	0.868	1
2	0.061	1
4	0.516	1
1	0.219	1
1	0.392	1
5	0.575	0
1	0.753	0
5	0.321	0
2	0.289	0
3	0.126	1
4	0.868	0
5	0.758	1
4	0.132	1
5	0.763	1
3	0.358	1
5	0.649	1
3	0.82	0
1	0.03	1
4	0.026	1
5	0.43	1
1	0.735	0
2	0.116	1
5	0.363	0
5	0.768	0
5	0.092	1
4	0.09	1
4	0.785	1
5	0.325	1
2	0.786	0
4	0.724	1
2	0.521	0
5	0.23	1
1	0.56	0
3	0.801	0
4	0.861	0
1	0.424	1
2	0.563	0
3	0.468	1
3	0.902	0
1	0.682	1
1	0.804	1
2	0.057	1
5	0.928	1
5	0.756	0
4	0.81	0
2	0.615	1
2	0.237	1
3	0.092	1
4	0.242	1
2	0.259	1
5	0.396	1
5	0.129	0
5	0.984	1
5	0.811	0
2	0.179	1
2	0.894	0
4	0.738	0
2	0.444	0
1	0.516	0
4	0.772	0
4	0.264	0
1	0.908	0
3	0.954	0
2	0.421	0
2	0.259	1
4	0.091	1
2	0.4	1
1	0.449	1
3	0.791	1
2	0.793	0
3	0.918	0
1	0.573	0
2	0.56	0
5	0.508	1
5	0.267	1
1	0.551	1
4	0.52	1
4	0.925	0
2	0.962	0
4	0.968	0
1	0.216	1
5	0.305	1
4	0.029	1
4	0.131	0
2	0.899	0
1	0.266	1
3	0.667	1
2	0.979	0
3	0.829	0
2	0.788	1
5	0.906	0
5	0.961	0
3	0.572	0
1	0.811	0
3	0.819	0
